,Location Name,Latitude,Longitude,TV Show Name,TV Show Page Link
3560,Chelsea Square Restaurant,40.746197,-74.001274,Pose,https://www.latlong.net/location/pose-locations-257
3561,Julius',40.734554,-74.001595,Pose,https://www.latlong.net/location/pose-locations-257
3562,"Louis Valentino, Jr. Park and Pier",40.678383,-74.018295,Pose,https://www.latlong.net/location/pose-locations-257
3563,Metro Diner,40.797443,-73.9702,Pose,https://www.latlong.net/location/pose-locations-257
3564,New York City,40.713051,-74.007233,Pose,https://www.latlong.net/location/pose-locations-257
3565,Silvercup Studios East,40.736294,-73.937325,Pose,https://www.latlong.net/location/pose-locations-257
3566,The Playpen,40.758266,-73.989403,Pose,https://www.latlong.net/location/pose-locations-257
3567,The Roosevelt Hotel (Closed),40.75462,-73.977325,Pose,https://www.latlong.net/location/pose-locations-257
3568,441 W 14th St (The nightclub exteriors),40.741928,-74.00708,Power,https://www.latlong.net/location/power-locations-420
3569,Clinton Diner (Closed),40.72274,-73.91346,Power,https://www.latlong.net/location/power-locations-420
3570,Oheka Castle,40.828701,-73.448349,Power,https://www.latlong.net/location/power-locations-420
3571,Chicago,41.88345,-87.644005,Power Book IV: Force,https://www.latlong.net/location/power-book-iv-force-locations-1475
3572,Cinespace Chicago Film Studios,41.859772,-87.691833,Power Book IV: Force,https://www.latlong.net/location/power-book-iv-force-locations-1475
3573,Belton House,52.943134,-0.617625,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3574,Brocket Hall,51.802673,-0.240478,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3575,Chapel Street,53.18166,-1.86905,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3576,Chicheley Hall,52.103981,-0.678847,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3577,Edgcote Hall,52.126865,-1.263051,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3578,Lacock,51.414341,-2.12365,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3579,Lacock Abbey,51.414783,-2.117364,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3580,Lord Leycester Hospital,52.280014,-1.590366,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3581,Luckington Court,51.556412,-2.235611,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3582,Lyme Park,53.338909,-2.05487,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3583,North Lees Hall,53.347374,-1.648002,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3584,Old Rectory,52.734802,-0.719953,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3585,Peak District National Park,53.246799,-1.76237,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3586,Sudbury Hall,52.88599,-1.764872,Pride and Prejudice (1995),https://www.latlong.net/location/pride-and-prejudice-1995-locations-15
3587,Casablanca (الدار البيضاء),33.5742,-7.601506,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3588,Chicago,41.878849,-87.639061,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3589,Dallas,32.775875,-96.802727,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3590,Decatur,33.233906,-97.588264,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3591,Fort Worth,32.754246,-97.336624,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3592,Fox Searchlight Pictures,34.051453,-118.410095,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3593,Frisco,33.150753,-96.8256,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3594,Galveston,29.302086,-94.800003,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3595,Greensville,33.111835,-96.118866,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3596,Houston,29.760735,-95.377853,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3597,Irving,32.814678,-96.952576,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3598,Little Elm,33.161152,-96.948311,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3599,McKinney,33.198383,-96.640808,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3600,Miami,25.764977,-80.198486,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3601,Mineral Wells,32.809044,-98.11441,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3602,O'Hare International Airport,41.974167,-87.907333,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3603,Old Joliet Prison,41.546913,-88.074242,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3604,Ouarzazate (ورزازات),30.933035,-6.939103,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3605,Pottsboro,33.760033,-96.670891,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3606,Rabat (الرباط),33.971478,-6.852273,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3607,South Padre Island,26.111509,-97.168999,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3608,Studios at Las Colinas,32.867455,-96.944771,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3609,Toronto,43.657631,-79.394394,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3610,Vancouver,49.281868,-123.124023,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3611,Woodstock,42.316051,-88.450432,Prison Break,https://www.latlong.net/location/prison-break-locations-607
3612,Bradbury Building,34.050564,-118.247902,Pushing Daisies,https://www.latlong.net/location/pushing-daisies-locations-910
3613,Los Angeles,34.052261,-118.248032,Pushing Daisies,https://www.latlong.net/location/pushing-daisies-locations-910
3614,Warner Bros. Studios,34.14782,-118.339432,Pushing Daisies,https://www.latlong.net/location/pushing-daisies-locations-910
3615,Costa Rica,10.526763,-84.46579,Queen of the South,https://www.latlong.net/location/queen-of-the-south-locations-721
3616,Dallas,32.830303,-96.834053,Queen of the South,https://www.latlong.net/location/queen-of-the-south-locations-721
3617,Lancaster,32.59343,-96.767853,Queen of the South,https://www.latlong.net/location/queen-of-the-south-locations-721
3618,Malta,35.899792,14.409963,Queen of the South,https://www.latlong.net/location/queen-of-the-south-locations-721
3619,Morocco (المغرب),32.02058,-7.092935,Queen of the South,https://www.latlong.net/location/queen-of-the-south-locations-721
3620,Spain,40.246815,-5.161123,Queen of the South,https://www.latlong.net/location/queen-of-the-south-locations-721
3621,Waxahachie,32.387592,-96.857727,Queen of the South,https://www.latlong.net/location/queen-of-the-south-locations-721
